Measurement ID;3740
Battery name;NCR18650PF_SN002
Battery Name;NCR
Circuit;Circ006
Program;458 - Pan_5pulse_EIS_0dC
Start Time;6/7/2017 8:39:18 AM
End Time;1/2/1970
Test section;EIS00010
Comment;
OrderNo;
Producer; Panasonic
Type; NCR
Nominal Voltage; 3.7
Nominal Current; 0
Nominal Capacity; 2.9
Cells; 1
Maximum Voltage; 4.25
Gassing Voltage; 4.3
Break Voltage; 0
Charge Factor; 0
Impedance; 0
Cold Cranking Current; 15
Energy Density; 0
Comment;
Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhAccu;Energy;StartFreq;EndFreq;SetFreq;AAcMax;VAcMin;VAcMax;mvIdeal;Go;Status;U1;Zreal1;Zimg1;ActFreq;EisError;AACStart;MinIntervalTime;CountOfPeriods;UIdeal;AStart;MinDuration;MinPeriods;RemTime;VRelativ;AAmplitude;Betrag;Phase;ChamberT;ChamberSP;Temp45;
6/9/2017 7:40:49 AM;51;EIS;47:01:21.082;00:12:22.178;3;1;Pan_5pulse_EIS_0dC;3.78315;0.00000;-0.87000;;0.00100;6000.00000;0.03374;2.00000;-2.00000;20.00000;10.00000;43.00000;16.00000;3.78440;133.20084;-14.89184;0.03377;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01591;0.07580;134.03071;-6.37917;-10.00000;-10.00000;-7.72245;
6/9/2017 7:42:49 AM;51;EIS;47:03:21.735;00:14:22.831;3;1;Pan_5pulse_EIS_0dC;3.78379;0.00000;-0.87000;;0.00100;6000.00000;0.02530;2.00000;-2.00000;20.00000;10.00000;44.00000;16.00000;3.78517;135.34550;-16.12836;0.02531;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01758;0.07466;136.30308;-6.79557;-10.00000;-10.00000;-7.71125;
6/9/2017 7:45:29 AM;51;EIS;47:06:01.596;00:17:02.692;3;1;Pan_5pulse_EIS_0dC;3.78379;0.00000;-0.87000;;0.00100;6000.00000;0.01897;2.00000;-2.00000;20.00000;10.00000;45.00000;16.00000;3.78605;137.72841;-18.07203;0.01896;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01860;0.07333;138.90901;-7.47536;-10.00000;-10.00000;-7.72245;
6/9/2017 7:49:02 AM;51;EIS;47:09:34.525;00:20:35.621;3;1;Pan_5pulse_EIS_0dC;3.78444;0.00000;-0.87000;;0.00100;6000.00000;0.01423;2.00000;-2.00000;20.00000;10.00000;46.00000;16.00000;3.78612;140.98419;-20.73501;0.01422;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02606;0.07200;142.50082;-8.36670;-10.00000;-10.00000;-7.71125;
6/9/2017 7:53:46 AM;51;EIS;47:14:17.840;00:25:18.936;3;1;Pan_5pulse_EIS_0dC;3.78508;0.00000;-0.87000;;0.00100;6000.00000;0.01067;2.00000;-2.00000;20.00000;10.00000;47.00000;16.00000;3.78699;144.93757;-23.91212;0.01065;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03068;0.07016;146.89687;-9.36839;-10.00000;-10.00000;-7.71125;
6/9/2017 8:00:02 AM;51;EIS;47:20:34.685;00:31:35.781;3;1;Pan_5pulse_EIS_0dC;3.78637;0.00000;-0.87000;;0.00100;6000.00000;0.00800;2.00000;-2.00000;20.00000;10.00000;48.00000;16.00000;3.78797;150.20338;-27.88586;0.00800;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04022;0.06809;152.77001;-10.51745;-10.00000;-10.00000;-7.71125;
6/9/2017 8:08:24 AM;51;EIS;47:28:56.758;00:39:57.854;3;1;Pan_5pulse_EIS_0dC;3.78765;0.00000;-0.87000;;0.00100;6000.00000;0.00600;2.00000;-2.00000;20.00000;10.00000;49.00000;16.00000;3.78937;156.85265;-32.65470;0.00600;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04838;0.06544;160.21574;-11.76026;-10.00000;-10.00000;-7.71125;
6/9/2017 8:19:34 AM;51;EIS;47:40:06.545;00:51:07.641;3;1;Pan_5pulse_EIS_0dC;3.78958;0.00000;-0.87000;;0.00100;6000.00000;0.00450;2.00000;-2.00000;20.00000;10.00000;50.00000;16.00000;3.79110;165.25108;-38.72602;0.00449;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05938;0.06242;169.72809;-13.18907;-10.00000;-10.00000;-7.72245;
6/9/2017 8:34:26 AM;51;EIS;47:54:57.951;01:05:59.047;3;1;Pan_5pulse_EIS_0dC;3.79216;0.00000;-0.87000;;0.00100;6000.00000;0.00337;2.00000;-2.00000;20.00000;10.00000;51.00000;16.00000;3.79390;176.18239;-46.58121;0.00338;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.07392;0.05893;182.23623;-14.80967;-10.00000;-10.00000;-7.92420;
6/9/2017 8:54:12 AM;51;EIS;48:14:44.508;01:25:45.604;3;1;Pan_5pulse_EIS_0dC;3.79537;0.00000;-0.87000;;0.00100;6000.00000;0.00253;2.00000;-2.00000;20.00000;10.00000;52.00000;16.00000;3.79724;190.50060;-58.63062;0.00253;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.09298;0.05484;199.31891;-17.10686;-10.00000;-10.00000;-7.72245;
6/9/2017 9:20:36 AM;51;EIS;48:41:08.611;01:52:09.707;3;1;Pan_5pulse_EIS_0dC;3.79988;0.00000;-0.87000;;0.00100;6000.00000;0.00190;2.00000;-2.00000;20.00000;10.00000;53.00000;16.00000;3.80144;208.16688;-74.14235;0.00190;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.10914;0.05019;220.97633;-19.60426;-10.00000;-10.00000;-7.72245;
6/9/2017 9:55:46 AM;51;EIS;49:16:17.913;02:27:19.009;3;1;Pan_5pulse_EIS_0dC;3.80309;0.00000;-0.87000;;0.00100;6000.00000;0.00142;2.00000;-2.00000;20.00000;10.00000;54.00000;16.00000;3.80478;225.49066;-89.45198;0.00142;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.10914;0.04527;242.58544;-21.63819;-10.00000;-10.00000;-8.05870;
Battery name;NCR18650PF_SN002
Battery Name;NCR
Circuit;Circ006
Program;458 - Pan_5pulse_EIS_0dC
Start Time;6/7/2017 8:39:18 AM
End Time;1/2/1970
Test section;EIS00009
Comment;
OrderNo;
Producer; Panasonic
Type; NCR
Nominal Voltage; 3.7
Nominal Current; 0
Nominal Capacity; 2.9
Cells; 1
Maximum Voltage; 4.25
Gassing Voltage; 4.3
Break Voltage; 0
Charge Factor; 0
Impedance; 0
Cold Cranking Current; 15
Energy Density; 0
Comment;
Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhAccu;Energy;StartFreq;EndFreq;SetFreq;AAcMax;VAcMin;VAcMax;mvIdeal;Go;Status;U1;Zreal1;Zimg1;ActFreq;EisError;AACStart;MinIntervalTime;CountOfPeriods;UIdeal;AStart;MinDuration;MinPeriods;RemTime;VRelativ;AAmplitude;Betrag;Phase;ChamberT;ChamberSP;Temp45;
;;;;;;;;[V];[A];[Ah];[Wh];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[ChamberT];[ChamberSP];[C1];
6/9/2017 10:48:59 PM;58;EIS;62:09:30.671;00:00:21.413;1;1;Pan_5pulse_EIS_0dC;3.46403;0.00000;-2.03001;;0.00100;6000.00000;6000.00000;2.00000;-2.00000;20.00000;10.00000;1.00000;16.00000;3.46455;28.07208;7.57883;6000.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.99229;0.34126;29.07715;15.10837;-10.00000;-10.00000;-7.70004;
6/9/2017 10:49:10 PM;58;EIS;62:09:41.354;00:00:32.096;1;1;Pan_5pulse_EIS_0dC;3.46403;0.00000;-2.03001;;0.00100;6000.00000;4499.36526;2.00000;-2.00000;20.00000;10.00000;2.00000;16.00000;3.46451;27.90792;5.34371;4571.42871;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.97578;0.34340;28.41491;10.83960;-10.00000;-10.00000;-7.91299;
6/9/2017 10:49:20 PM;58;EIS;62:09:51.971;00:00:42.713;1;1;Pan_5pulse_EIS_0dC;3.46403;0.00000;-2.03001;;0.00100;6000.00000;3374.04795;2.00000;-2.00000;20.00000;10.00000;3.00000;16.00000;3.46571;27.91013;3.32188;3428.57153;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.98806;0.35153;28.10712;6.78744;-10.00000;-10.00000;-7.91299;
6/9/2017 10:49:31 PM;58;EIS;62:10:02.766;00:00:53.508;1;1;Pan_5pulse_EIS_0dC;3.46403;0.00000;-2.03001;;0.00100;6000.00000;2530.17902;2.00000;-2.00000;20.00000;10.00000;4.00000;16.00000;3.46284;28.11082;1.50971;2526.31567;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00090;0.35554;28.15133;3.07416;-10.00000;-10.00000;-7.71125;
6/9/2017 10:49:42 PM;58;EIS;62:10:13.472;00:01:04.214;1;1;Pan_5pulse_EIS_0dC;3.46403;0.00000;-2.03001;;0.00100;6000.00000;1897.36660;2.00000;-2.00000;20.00000;10.00000;5.00000;16.00000;3.46592;28.47399;0.04781;1882.35291;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01100;0.35506;28.47403;0.09621;-10.00000;-10.00000;-7.70004;
6/9/2017 10:49:53 PM;58;EIS;62:10:24.317;00:01:15.059;1;1;Pan_5pulse_EIS_0dC;3.46467;0.00000;-2.03001;;0.00100;6000.00000;1422.82422;2.00000;-2.00000;20.00000;10.00000;6.00000;16.00000;3.46603;28.93213;-1.10808;1432.83582;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01652;0.35109;28.95334;-2.19332;-10.00000;-10.00000;-7.91299;
6/9/2017 10:50:03 PM;58;EIS;62:10:35.114;00:01:25.856;1;1;Pan_5pulse_EIS_0dC;3.46467;0.00000;-2.03001;;0.00100;6000.00000;1066.96765;2.00000;-2.00000;20.00000;10.00000;7.00000;16.00000;3.47182;29.53717;-2.19122;1066.66663;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02273;0.34530;29.61834;-4.24272;-10.00000;-10.00000;-7.70004;
6/9/2017 10:50:14 PM;58;EIS;62:10:46.045;00:01:36.787;1;1;Pan_5pulse_EIS_0dC;3.46467;0.00000;-2.03001;;0.00100;6000.00000;800.11286;2.00000;-2.00000;20.00000;10.00000;8.00000;16.00000;3.47376;30.23215;-3.12837;800.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02616;0.33762;30.39358;-5.90783;-10.00000;-10.00000;-7.70004;
6/9/2017 10:50:25 PM;58;EIS;62:10:57.063;00:01:47.805;1;1;Pan_5pulse_EIS_0dC;3.46467;0.00000;-2.03001;;0.00100;6000.00000;600.00000;2.00000;-2.00000;20.00000;10.00000;9.00000;16.00000;3.47456;31.02650;-3.98770;600.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02906;0.32897;31.28171;-7.32383;-10.00000;-10.00000;-7.90179;
6/9/2017 10:50:36 PM;58;EIS;62:11:08.214;00:01:58.956;1;1;Pan_5pulse_EIS_0dC;3.46467;0.00000;-2.03001;;0.00100;6000.00000;449.93653;2.00000;-2.00000;20.00000;10.00000;10.00000;16.00000;3.45788;31.92146;-4.79383;450.70422;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03177;0.31964;32.27941;-8.54062;-10.00000;-10.00000;-7.91299;
6/9/2017 10:50:48 PM;58;EIS;62:11:19.601;00:02:10.343;1;1;Pan_5pulse_EIS_0dC;3.46531;0.00000;-2.03001;;0.00100;6000.00000;337.40480;2.00000;-2.00000;20.00000;10.00000;11.00000;16.00000;3.47398;32.94429;-5.58428;336.84210;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03503;0.30976;33.41422;-9.62057;-10.00000;-10.00000;-7.90179;
6/9/2017 10:51:00 PM;58;EIS;62:11:31.456;00:02:22.198;1;1;Pan_5pulse_EIS_0dC;3.46531;0.00000;-2.03001;;0.00100;6000.00000;253.01790;2.00000;-2.00000;20.00000;10.00000;12.00000;16.00000;3.47638;34.05949;-6.34663;253.29816;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03663;0.29921;34.64576;-10.55542;-10.00000;-10.00000;-7.91299;
6/9/2017 10:51:12 PM;58;EIS;62:11:43.641;00:02:34.383;1;1;Pan_5pulse_EIS_0dC;3.46531;0.00000;-2.03001;;0.00100;6000.00000;189.73666;2.00000;-2.00000;20.00000;10.00000;13.00000;16.00000;3.47312;35.30747;-7.10983;189.72333;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04040;0.28887;36.01620;-11.38534;-10.00000;-10.00000;-7.91299;
6/9/2017 10:51:23 PM;58;EIS;62:11:55.224;00:02:45.966;1;1;Pan_5pulse_EIS_0dC;3.46531;0.00000;-2.03001;;0.00100;6000.00000;142.28242;2.00000;-2.00000;20.00000;10.00000;14.00000;16.00000;3.46701;36.66866;-7.86856;142.43323;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04070;0.27750;37.50340;-12.11117;-10.00000;-10.00000;-7.70004;
6/9/2017 10:51:35 PM;58;EIS;62:12:07.268;00:02:58.010;1;1;Pan_5pulse_EIS_0dC;3.46531;0.00000;-2.03001;;0.00100;6000.00000;106.69676;2.00000;-2.00000;20.00000;10.00000;15.00000;16.00000;3.47146;38.16600;-8.63388;106.66666;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04304;0.26655;39.13039;-12.74685;-10.00000;-10.00000;-7.91299;
6/9/2017 10:51:47 PM;58;EIS;62:12:18.727;00:03:09.469;1;1;Pan_5pulse_EIS_0dC;3.46531;0.00000;-2.03001;;0.00100;6000.00000;80.01129;2.00000;-2.00000;20.00000;10.00000;16.00000;16.00000;3.46386;39.78250;-9.40873;80.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04496;0.25562;40.87997;-13.30620;-10.00000;-10.00000;-7.70004;
6/9/2017 10:51:59 PM;58;EIS;62:12:30.582;00:03:21.324;1;1;Pan_5pulse_EIS_0dC;3.46596;0.00000;-2.03001;;0.00100;6000.00000;60.00000;2.00000;-2.00000;20.00000;10.00000;17.00000;16.00000;3.46739;41.50530;-10.21493;60.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04595;0.24470;42.74383;-13.82636;-10.00000;-10.00000;-7.89058;
6/9/2017 10:52:10 PM;58;EIS;62:12:41.929;00:03:32.671;1;1;Pan_5pulse_EIS_0dC;3.46596;0.00000;-2.03001;;0.00100;6000.00000;44.99365;2.00000;-2.00000;20.00000;10.00000;18.00000;16.00000;3.46750;43.36710;-11.06832;44.94382;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04714;0.23396;44.75727;-14.31760;-10.00000;-10.00000;-7.91299;
6/9/2017 10:52:22 PM;58;EIS;62:12:53.599;00:03:44.341;1;1;Pan_5pulse_EIS_0dC;3.46596;0.00000;-2.03001;;0.00100;6000.00000;33.74048;2.00000;-2.00000;20.00000;10.00000;19.00000;16.00000;3.46762;45.36233;-11.98602;33.70787;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04792;0.22334;46.91914;-14.80091;-10.00000;-10.00000;-7.85695;
6/9/2017 10:52:34 PM;58;EIS;62:13:05.677;00:03:56.419;1;1;Pan_5pulse_EIS_0dC;3.46596;0.00000;-2.03001;;0.00100;6000.00000;25.30179;2.00000;-2.00000;20.00000;10.00000;20.00000;16.00000;3.46807;47.50263;-12.97289;25.31646;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04897;0.21302;49.24222;-15.27491;-10.00000;-10.00000;-7.71125;
6/9/2017 10:52:45 PM;58;EIS;62:13:17.232;00:04:07.974;1;1;Pan_5pulse_EIS_0dC;3.46596;0.00000;-2.03001;;0.00100;6000.00000;18.97367;2.00000;-2.00000;20.00000;10.00000;21.00000;16.00000;3.46128;49.82691;-14.03909;18.98734;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05212;0.20324;51.76694;-15.73556;-10.00000;-10.00000;-7.92420;
6/9/2017 10:52:57 PM;58;EIS;62:13:29.075;00:04:19.817;1;1;Pan_5pulse_EIS_0dC;3.46596;0.00000;-2.03001;;0.00100;6000.00000;14.22824;2.00000;-2.00000;20.00000;10.00000;22.00000;16.00000;3.46790;52.34684;-15.19206;14.21801;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05261;0.19311;54.50679;-16.18375;-10.00000;-10.00000;-7.71125;
6/9/2017 10:53:09 PM;58;EIS;62:13:40.601;00:04:31.343;1;1;Pan_5pulse_EIS_0dC;3.46660;0.00000;-2.03001;;0.00100;6000.00000;10.66968;2.00000;-2.00000;20.00000;10.00000;23.00000;16.00000;3.46796;55.04738;-16.39583;10.67616;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05389;0.18349;57.43724;-16.58613;-10.00000;-10.00000;-7.71125;
6/9/2017 10:53:21 PM;58;EIS;62:13:52.332;00:04:43.074;1;1;Pan_5pulse_EIS_0dC;3.46660;0.00000;-2.03001;;0.00100;6000.00000;8.00113;2.00000;-2.00000;20.00000;10.00000;24.00000;16.00000;3.45814;57.97452;-17.69672;8.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05564;0.17415;60.61533;-16.97481;-10.00000;-10.00000;-7.92420;
6/9/2017 10:53:33 PM;58;EIS;62:14:04.448;00:04:55.190;1;1;Pan_5pulse_EIS_0dC;3.46660;0.00000;-2.03001;;0.00100;6000.00000;6.00000;2.00000;-2.00000;20.00000;10.00000;25.00000;16.00000;3.46821;61.00617;-19.04363;6.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05400;0.16492;63.90941;-17.33623;-10.00000;-10.00000;-7.71125;
6/9/2017 10:53:44 PM;58;EIS;62:14:16.045;00:05:06.787;1;1;Pan_5pulse_EIS_0dC;3.46660;0.00000;-2.03001;;0.00100;6000.00000;4.49937;2.00000;-2.00000;20.00000;10.00000;26.00000;16.00000;3.45978;64.11851;-20.52612;4.50450;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05372;0.15651;67.32388;-17.75132;-10.00000;-10.00000;-7.91299;
6/9/2017 10:53:56 PM;58;EIS;62:14:28.086;00:05:18.828;1;1;Pan_5pulse_EIS_0dC;3.46660;0.00000;-2.03001;;0.00100;6000.00000;3.37405;2.00000;-2.00000;20.00000;10.00000;27.00000;16.00000;3.46832;67.29896;-22.27659;3.37079;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05304;0.14855;70.89003;-18.31503;-10.00000;-10.00000;-7.71125;
6/9/2017 10:54:08 PM;58;EIS;62:14:39.428;00:05:30.170;1;1;Pan_5pulse_EIS_0dC;3.46660;0.00000;-2.03001;;0.00100;6000.00000;2.53018;2.00000;-2.00000;20.00000;10.00000;28.00000;16.00000;3.47274;70.51201;-24.47481;2.53378;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05268;0.14104;74.63886;-19.14195;-10.00000;-10.00000;-7.70004;
6/9/2017 10:54:19 PM;58;EIS;62:14:51.221;00:05:41.963;1;1;Pan_5pulse_EIS_0dC;3.46660;0.00000;-2.03001;;0.00100;6000.00000;1.89737;2.00000;-2.00000;20.00000;10.00000;29.00000;16.00000;3.46833;73.78119;-27.33759;1.89873;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05435;0.13400;78.68296;-20.33080;-10.00000;-10.00000;-7.91299;
6/9/2017 10:54:31 PM;58;EIS;62:15:02.434;00:05:53.176;1;1;Pan_5pulse_EIS_0dC;3.46660;0.00000;-2.03001;;0.00100;6000.00000;1.42282;2.00000;-2.00000;20.00000;10.00000;30.00000;16.00000;3.46070;77.40870;-31.16954;1.42045;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06040;0.12707;83.44847;-21.93277;-10.00000;-10.00000;-7.91299;
6/9/2017 10:54:43 PM;58;EIS;62:15:14.409;00:06:05.151;1;1;Pan_5pulse_EIS_0dC;3.46660;0.00000;-2.03001;;0.00100;6000.00000;1.06697;2.00000;-2.00000;20.00000;10.00000;31.00000;16.00000;3.46118;81.60906;-36.02687;1.06838;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06899;0.11983;89.20748;-23.81938;-10.00000;-10.00000;-7.71125;
6/9/2017 10:54:55 PM;58;EIS;62:15:26.414;00:06:17.156;1;1;Pan_5pulse_EIS_0dC;3.46660;0.00000;-2.03001;;0.00100;6000.00000;0.80011;2.00000;-2.00000;20.00000;10.00000;32.00000;16.00000;3.46840;86.70332;-42.18382;0.79957;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.08076;0.11209;96.42065;-25.94434;-10.00000;-10.00000;-7.91299;
6/9/2017 10:55:06 PM;58;EIS;62:15:37.923;00:06:28.665;1;1;Pan_5pulse_EIS_0dC;3.46660;0.00000;-2.03001;;0.00100;6000.00000;0.60000;2.00000;-2.00000;20.00000;10.00000;33.00000;16.00000;3.45854;93.08881;-49.50560;0.59904;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.09313;0.10368;105.43401;-28.00451;-10.00000;-10.00000;-7.70004;
6/9/2017 10:55:17 PM;58;EIS;62:15:48.677;00:06:39.419;1;1;Pan_5pulse_EIS_0dC;3.46660;0.00000;-2.03001;;0.00100;6000.00000;0.44994;2.00000;-2.00000;20.00000;10.00000;34.00000;16.00000;3.45875;101.18275;-57.56333;0.44964;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.10469;0.09490;116.41085;-29.63575;-10.00000;-10.00000;-7.75608;
6/9/2017 10:55:27 PM;58;EIS;62:15:58.939;00:06:49.681;1;1;Pan_5pulse_EIS_0dC;3.46596;0.00000;-2.03001;;0.00100;6000.00000;0.33740;2.00000;-2.00000;20.00000;10.00000;35.00000;16.00000;3.45937;111.20394;-65.98875;0.33723;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.11058;0.08589;129.30905;-30.68502;-10.00000;-10.00000;-7.91299;
6/9/2017 10:55:41 PM;58;EIS;62:16:12.582;00:07:03.324;1;1;Pan_5pulse_EIS_0dC;3.46660;0.00000;-2.03001;;0.00100;6000.00000;0.25302;2.00000;-2.00000;20.00000;10.00000;36.00000;16.00000;3.46077;126.45008;-73.44829;0.25270;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.13115;0.07735;146.23363;-30.15008;-10.00000;-10.00000;-7.91299;
6/9/2017 10:55:59 PM;58;EIS;62:16:30.528;00:07:21.270;1;1;Pan_5pulse_EIS_0dC;3.46724;0.00000;-2.03001;;0.00100;6000.00000;0.18974;2.00000;-2.00000;20.00000;10.00000;37.00000;16.00000;3.46144;143.87982;-78.63871;0.18978;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.12120;0.06838;163.96783;-28.65918;-10.00000;-10.00000;-7.91299;
6/9/2017 10:56:21 PM;58;EIS;62:16:53.181;00:07:43.923;1;1;Pan_5pulse_EIS_0dC;3.46660;0.00000;-2.03001;;0.00100;6000.00000;0.14228;2.00000;-2.00000;20.00000;10.00000;38.00000;16.00000;3.46332;162.85352;-80.62854;0.14248;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.10817;0.06098;181.72020;-26.33995;-10.00000;-10.00000;-7.91299;
6/9/2017 10:56:51 PM;58;EIS;62:17:23.243;00:08:13.985;1;1;Pan_5pulse_EIS_0dC;3.46724;0.00000;-2.03001;;0.00100;6000.00000;0.10670;2.00000;-2.00000;20.00000;10.00000;39.00000;16.00000;3.46878;183.59283;-78.70785;0.10678;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.09867;0.05500;199.75298;-23.20524;-10.00000;-10.00000;-7.91299;
6/9/2017 10:57:31 PM;58;EIS;62:18:02.323;00:08:53.065;1;1;Pan_5pulse_EIS_0dC;3.46724;0.00000;-2.03001;;0.00100;6000.00000;0.08001;2.00000;-2.00000;20.00000;10.00000;40.00000;16.00000;3.46533;201.38828;-73.83934;0.07999;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.07415;0.05008;214.49823;-20.13554;-10.00000;-10.00000;-7.70004;
6/9/2017 10:58:22 PM;58;EIS;62:18:54.180;00:09:44.922;1;1;Pan_5pulse_EIS_0dC;3.46789;0.00000;-2.03001;;0.00100;6000.00000;0.06000;2.00000;-2.00000;20.00000;10.00000;41.00000;16.00000;3.46749;217.99558;-66.72375;0.05994;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06294;0.04662;227.97836;-17.01822;-10.00000;-10.00000;-7.91299;
6/9/2017 10:59:30 PM;58;EIS;62:20:02.197;00:10:52.939;1;1;Pan_5pulse_EIS_0dC;3.46853;0.00000;-2.03001;;0.00100;6000.00000;0.04499;2.00000;-2.00000;20.00000;10.00000;42.00000;16.00000;3.47003;230.26997;-59.21552;0.04507;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04275;0.04386;237.76193;-14.42153;-10.00000;-10.00000;-7.71125;
6/9/2017 11:01:01 PM;58;EIS;62:21:32.808;00:12:23.550;1;1;Pan_5pulse_EIS_0dC;3.46982;0.00000;-2.03001;;0.00100;6000.00000;0.03374;2.00000;-2.00000;20.00000;10.00000;43.00000;16.00000;3.47115;240.63094;-51.95215;0.03377;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03549;0.04206;246.17529;-12.18314;-10.00000;-10.00000;-7.91299;
6/9/2017 11:03:02 PM;58;EIS;62:23:33.384;00:14:24.126;1;1;Pan_5pulse_EIS_0dC;3.47046;0.00000;-2.03001;;0.00100;6000.00000;0.02530;2.00000;-2.00000;20.00000;10.00000;44.00000;16.00000;3.47120;247.92612;-45.61386;0.02531;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02439;0.04064;252.08725;-10.42479;-10.00000;-10.00000;-7.91299;
