Measurement ID;3541
Battery name;NCR18650PF_SN002
Battery Name;NCR
Circuit;Circ006
Program;418 - Pan_5pulse_EISSOC
Start Time;4/27/2017 8:51:52 AM
End Time;4/29/2017 3:04:43 PM
Test section;EIS00007
Comment;25degC EIS vs SOC 6kHz to 1mHz
OrderNo;
Producer; Panasonic
Type; NCR
Nominal Voltage; 3.7
Nominal Current; 0
Nominal Capacity; 2.9
Cells; 1
Maximum Voltage; 4.25
Gassing Voltage; 4.3
Break Voltage; 0
Charge Factor; 0
Impedance; 0
Cold Cranking Current; 15
Energy Density; 0
Comment;
Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhAccu;Energy;StartFreq;EndFreq;SetFreq;AAcMax;VAcMin;VAcMax;mvIdeal;Go;Status;U1;Zreal1;Zimg1;ActFreq;EisError;AACStart;MinIntervalTime;CountOfPeriods;UIdeal;AStart;MinDuration;MinPeriods;RemTime;VRelativ;AAmplitude;Betrag;Phase;ChamberT;ChamberSP;Temp45;
4/28/2017 7:26:26 PM;53;EIS;34:34:26.162;00:03:27.539;2;1;Pan_5pulse_EISSOC;3.50649;0.00000;-2.17501;;0.00100;6000.00000;60.00000;2.00000;-2.00000;20.00000;10.00000;17.00000;16.00000;3.50422;25.52462;-2.18392;60.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01632;0.39672;25.61788;-4.89039;25.00000;25.00000;26.65312;
4/28/2017 7:26:37 PM;53;EIS;34:34:37.770;00:03:39.147;2;1;Pan_5pulse_EISSOC;3.50585;0.00000;-2.17501;;0.00100;6000.00000;44.99365;2.00000;-2.00000;20.00000;10.00000;18.00000;16.00000;3.51595;25.92344;-2.27822;44.94382;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01578;0.39033;26.02335;-5.02240;25.00000;25.00000;26.65312;
4/28/2017 7:26:49 PM;53;EIS;34:34:49.738;00:03:51.115;2;1;Pan_5pulse_EISSOC;3.50649;0.00000;-2.17501;;0.00100;6000.00000;33.74048;2.00000;-2.00000;20.00000;10.00000;19.00000;16.00000;3.50806;26.32912;-2.39303;33.70787;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01562;0.38416;26.43765;-5.19330;25.00000;25.00000;26.65312;
4/28/2017 7:27:02 PM;53;EIS;34:35:02.498;00:04:03.875;2;1;Pan_5pulse_EISSOC;3.50649;0.00000;-2.17501;;0.00100;6000.00000;25.30179;2.00000;-2.00000;20.00000;10.00000;20.00000;16.00000;3.50810;26.75590;-2.53043;25.31646;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01600;0.37804;26.87530;-5.40266;25.00000;25.00000;26.64191;
4/28/2017 7:27:14 PM;53;EIS;34:35:14.260;00:04:15.637;2;1;Pan_5pulse_EISSOC;3.50649;0.00000;-2.17501;;0.00100;6000.00000;18.97367;2.00000;-2.00000;20.00000;10.00000;21.00000;16.00000;3.51225;27.22546;-2.69314;18.98734;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01870;0.37235;27.35834;-5.64931;25.00000;25.00000;26.64191;
4/28/2017 7:27:27 PM;53;EIS;34:35:26.831;00:04:28.208;2;1;Pan_5pulse_EISSOC;3.50649;0.00000;-2.17501;;0.00100;6000.00000;14.22824;2.00000;-2.00000;20.00000;10.00000;22.00000;16.00000;3.50592;27.75666;-2.86929;14.21801;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01980;0.36546;27.90457;-5.90188;25.00000;25.00000;26.64191;
4/28/2017 7:27:39 PM;53;EIS;34:35:38.913;00:04:40.290;2;1;Pan_5pulse_EISSOC;3.50649;0.00000;-2.17501;;0.00100;6000.00000;10.66968;2.00000;-2.00000;20.00000;10.00000;23.00000;16.00000;3.50037;28.35775;-3.02476;10.67616;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02205;0.35838;28.51861;-6.08839;25.00000;25.00000;26.64191;
4/28/2017 7:27:51 PM;53;EIS;34:35:50.919;00:04:52.296;2;1;Pan_5pulse_EISSOC;3.50649;0.00000;-2.17501;;0.00100;6000.00000;8.00113;2.00000;-2.00000;20.00000;10.00000;24.00000;16.00000;3.50819;29.04450;-3.13375;8.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02470;0.35077;29.21307;-6.15809;25.00000;25.00000;26.64191;
4/28/2017 7:28:03 PM;53;EIS;34:36:03.209;00:05:04.586;2;1;Pan_5pulse_EISSOC;3.50649;0.00000;-2.17501;;0.00100;6000.00000;6.00000;2.00000;-2.00000;20.00000;10.00000;25.00000;16.00000;3.50140;29.75041;-3.14038;6.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02470;0.34217;29.91570;-6.02569;25.00000;25.00000;26.64191;
4/28/2017 7:28:15 PM;53;EIS;34:36:15.143;00:05:16.520;2;1;Pan_5pulse_EISSOC;3.50649;0.00000;-2.17501;;0.00100;6000.00000;4.49937;2.00000;-2.00000;20.00000;10.00000;26.00000;16.00000;3.51618;30.45323;-3.03917;4.50450;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02341;0.33440;30.60451;-5.69913;25.00000;25.00000;26.65312;
4/28/2017 7:28:27 PM;53;EIS;34:36:27.495;00:05:28.872;2;1;Pan_5pulse_EISSOC;3.50649;0.00000;-2.17501;;0.00100;6000.00000;3.37405;2.00000;-2.00000;20.00000;10.00000;27.00000;16.00000;3.51178;31.10696;-2.83820;3.37079;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02065;0.32675;31.23617;-5.21323;25.00000;25.00000;26.65312;
4/28/2017 7:28:39 PM;53;EIS;34:36:39.029;00:05:40.406;2;1;Pan_5pulse_EISSOC;3.50649;0.00000;-2.17501;;0.00100;6000.00000;2.53018;2.00000;-2.00000;20.00000;10.00000;28.00000;16.00000;3.49908;31.67141;-2.59050;2.53378;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01732;0.32014;31.77718;-4.67598;25.00000;25.00000;26.64191;
4/28/2017 7:28:51 PM;53;EIS;34:36:51.607;00:05:52.984;2;1;Pan_5pulse_EISSOC;3.50649;0.00000;-2.17501;;0.00100;6000.00000;1.89737;2.00000;-2.00000;20.00000;10.00000;29.00000;16.00000;3.50235;32.10560;-2.30940;1.89873;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01306;0.31473;32.18855;-4.11427;25.00000;25.00000;26.64191;
4/28/2017 7:29:03 PM;53;EIS;34:37:03.111;00:06:04.488;2;1;Pan_5pulse_EISSOC;3.50649;0.00000;-2.17501;;0.00100;6000.00000;1.42282;2.00000;-2.00000;20.00000;10.00000;30.00000;16.00000;3.50822;32.46076;-2.05176;1.42045;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01031;0.31062;32.52554;-3.61670;25.00000;25.00000;26.64191;
4/28/2017 7:29:15 PM;53;EIS;34:37:15.365;00:06:16.742;2;1;Pan_5pulse_EISSOC;3.50649;0.00000;-2.17501;;0.00100;6000.00000;1.06697;2.00000;-2.00000;20.00000;10.00000;31.00000;16.00000;3.50825;32.75560;-1.84013;1.06838;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00864;0.30744;32.80725;-3.21535;25.00000;25.00000;26.64191;
4/28/2017 7:29:27 PM;53;EIS;34:37:27.666;00:06:29.043;2;1;Pan_5pulse_EISSOC;3.50649;0.00000;-2.17501;;0.00100;6000.00000;0.80011;2.00000;-2.00000;20.00000;10.00000;32.00000;16.00000;3.50827;32.97628;-1.68328;0.79957;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00627;0.30475;33.01921;-2.92214;25.00000;25.00000;26.64191;
4/28/2017 7:29:39 PM;53;EIS;34:37:39.427;00:06:40.804;2;1;Pan_5pulse_EISSOC;3.50649;0.00000;-2.17501;;0.00100;6000.00000;0.60000;2.00000;-2.00000;20.00000;10.00000;33.00000;16.00000;3.50824;33.15635;-1.58413;0.59904;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00518;0.30282;33.19417;-2.73538;25.00000;25.00000;26.64191;
4/28/2017 7:29:50 PM;53;EIS;34:37:50.454;00:06:51.831;2;1;Pan_5pulse_EISSOC;3.50649;0.00000;-2.17501;;0.00100;6000.00000;0.44994;2.00000;-2.00000;20.00000;10.00000;34.00000;16.00000;3.49829;33.29784;-1.55463;0.44964;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00454;0.30136;33.33411;-2.67312;25.00000;25.00000;26.64191;
4/28/2017 7:30:01 PM;53;EIS;34:38:01.605;00:07:02.982;2;1;Pan_5pulse_EISSOC;3.50649;0.00000;-2.17501;;0.00100;6000.00000;0.33740;2.00000;-2.00000;20.00000;10.00000;35.00000;16.00000;3.50820;33.43686;-1.57032;0.33723;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00394;0.29992;33.47372;-2.68884;25.00000;25.00000;26.64191;
4/28/2017 7:30:15 PM;53;EIS;34:38:15.466;00:07:16.843;2;1;Pan_5pulse_EISSOC;3.50649;0.00000;-2.17501;;0.00100;6000.00000;0.25302;2.00000;-2.00000;20.00000;10.00000;36.00000;16.00000;3.50263;33.62253;-1.68686;0.25270;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00609;0.29885;33.66482;-2.87215;25.00000;25.00000;26.65312;
4/28/2017 7:30:33 PM;53;EIS;34:38:33.823;00:07:35.200;2;1;Pan_5pulse_EISSOC;3.50649;0.00000;-2.17501;;0.00100;6000.00000;0.18974;2.00000;-2.00000;20.00000;10.00000;37.00000;16.00000;3.50490;33.79267;-1.85379;0.18978;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00525;0.29703;33.84348;-3.13997;25.00000;25.00000;26.64191;
4/28/2017 7:30:56 PM;53;EIS;34:38:56.753;00:07:58.130;2;1;Pan_5pulse_EISSOC;3.50649;0.00000;-2.17501;;0.00100;6000.00000;0.14228;2.00000;-2.00000;20.00000;10.00000;38.00000;16.00000;3.50811;33.99788;-2.11253;0.14248;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00664;0.29552;34.06345;-3.55562;25.00000;25.00000;26.65312;
4/28/2017 7:31:27 PM;53;EIS;34:39:27.113;00:08:28.490;2;1;Pan_5pulse_EISSOC;3.50649;0.00000;-2.17501;;0.00100;6000.00000;0.10670;2.00000;-2.00000;20.00000;10.00000;39.00000;16.00000;3.50806;34.26187;-2.44646;0.10678;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00796;0.29345;34.34911;-4.08426;25.00000;25.00000;26.64191;
4/28/2017 7:32:06 PM;53;EIS;34:40:06.330;00:09:07.707;2;1;Pan_5pulse_EISSOC;3.50585;0.00000;-2.17501;;0.00100;6000.00000;0.08001;2.00000;-2.00000;20.00000;10.00000;40.00000;16.00000;3.50652;34.53000;-2.89259;0.07999;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00900;0.29119;34.65094;-4.78851;25.00000;25.00000;26.65312;
4/28/2017 7:32:58 PM;53;EIS;34:40:58.391;00:09:59.768;2;1;Pan_5pulse_EISSOC;3.50649;0.00000;-2.17501;;0.00100;6000.00000;0.06000;2.00000;-2.00000;20.00000;10.00000;41.00000;16.00000;3.50787;34.87745;-3.44005;0.05994;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01150;0.28861;35.04669;-5.63300;25.00000;25.00000;26.64191;
4/28/2017 7:34:06 PM;53;EIS;34:42:06.660;00:11:08.037;2;1;Pan_5pulse_EISSOC;3.50585;0.00000;-2.17501;;0.00100;6000.00000;0.04499;2.00000;-2.00000;20.00000;10.00000;42.00000;16.00000;3.50716;35.32964;-4.09795;0.04507;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01461;0.28527;35.56651;-6.61627;25.00000;25.00000;26.64191;
4/28/2017 7:35:37 PM;53;EIS;34:43:37.428;00:12:38.805;2;1;Pan_5pulse_EISSOC;3.50585;0.00000;-2.17501;;0.00100;6000.00000;0.03374;2.00000;-2.00000;20.00000;10.00000;43.00000;16.00000;3.50703;35.88433;-4.89699;0.03377;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01832;0.28117;36.21693;-7.77092;25.00000;25.00000;26.64191;
4/28/2017 7:37:38 PM;53;EIS;34:45:38.229;00:14:39.606;2;1;Pan_5pulse_EISSOC;3.50585;0.00000;-2.17501;;0.00100;6000.00000;0.02530;2.00000;-2.00000;20.00000;10.00000;44.00000;16.00000;3.50763;36.60451;-5.82173;0.02531;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02400;0.27627;37.06457;-9.03687;25.00000;25.00000;26.64191;
4/28/2017 7:40:18 PM;53;EIS;34:48:18.453;00:17:19.830;2;1;Pan_5pulse_EISSOC;3.50585;0.00000;-2.17501;;0.00100;6000.00000;0.01897;2.00000;-2.00000;20.00000;10.00000;45.00000;16.00000;3.50750;37.38017;-6.91942;0.01896;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02508;0.26965;38.01520;-10.48727;25.00000;25.00000;26.64191;
4/28/2017 7:43:51 PM;53;EIS;34:51:51.705;00:20:53.082;2;1;Pan_5pulse_EISSOC;3.50585;0.00000;-2.17501;;0.00100;6000.00000;0.01423;2.00000;-2.00000;20.00000;10.00000;46.00000;16.00000;3.50747;38.40271;-8.22097;0.01422;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03317;0.26308;39.27279;-12.08309;25.00000;25.00000;26.64191;
4/28/2017 7:48:35 PM;53;EIS;34:56:35.347;00:25:36.724;2;1;Pan_5pulse_EISSOC;3.50520;0.00000;-2.17501;;0.00100;6000.00000;0.01067;2.00000;-2.00000;20.00000;10.00000;47.00000;16.00000;3.50739;39.56474;-9.72402;0.01065;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03741;0.25463;40.74218;-13.80818;25.00000;25.00000;26.65312;
4/28/2017 7:54:53 PM;53;EIS;35:02:52.998;00:31:54.375;2;1;Pan_5pulse_EISSOC;3.50520;0.00000;-2.17501;;0.00100;6000.00000;0.00800;2.00000;-2.00000;20.00000;10.00000;48.00000;16.00000;3.50713;41.08302;-11.43221;0.00800;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03741;0.24549;42.64399;-15.55034;25.00000;25.00000;26.72036;
4/28/2017 8:03:15 PM;53;EIS;35:11:15.443;00:40:16.820;2;1;Pan_5pulse_EISSOC;3.50585;0.00000;-2.17501;;0.00100;6000.00000;0.00600;2.00000;-2.00000;20.00000;10.00000;49.00000;16.00000;3.50723;42.88067;-13.38568;0.00600;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05311;0.23443;44.92135;-17.33634;25.00000;25.00000;26.65312;
4/28/2017 8:14:25 PM;53;EIS;35:22:25.593;00:51:26.970;2;1;Pan_5pulse_EISSOC;3.50585;0.00000;-2.17501;;0.00100;6000.00000;0.00450;2.00000;-2.00000;20.00000;10.00000;50.00000;16.00000;3.50748;44.92874;-15.53414;0.00449;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05845;0.22265;47.53842;-19.07286;25.00000;25.00000;26.85486;
4/28/2017 8:29:17 PM;53;EIS;35:37:17.211;01:06:18.588;2;1;Pan_5pulse_EISSOC;3.50585;0.00000;-2.17501;;0.00100;6000.00000;0.00337;2.00000;-2.00000;20.00000;10.00000;51.00000;16.00000;3.50767;47.21991;-17.94845;0.00338;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06270;0.21037;50.51600;-20.81197;25.00000;25.00000;26.85486;
4/28/2017 8:49:04 PM;53;EIS;35:57:03.979;01:26:05.356;2;1;Pan_5pulse_EISSOC;3.50585;0.00000;-2.17501;;0.00100;6000.00000;0.00253;2.00000;-2.00000;20.00000;10.00000;52.00000;16.00000;3.50767;49.66389;-20.68438;0.00253;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06470;0.19790;53.79912;-22.61110;25.00000;25.00000;26.64191;
4/28/2017 9:15:28 PM;53;EIS;36:23:28.378;01:52:29.755;2;1;Pan_5pulse_EISSOC;3.50649;0.00000;-2.17501;;0.00100;6000.00000;0.00190;2.00000;-2.00000;20.00000;10.00000;53.00000;16.00000;3.50818;52.31620;-23.98163;0.00190;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06991;0.18591;57.55088;-24.62662;25.00000;25.00000;26.86607;
4/28/2017 9:50:38 PM;53;EIS;36:58:37.964;02:27:39.341;2;1;Pan_5pulse_EISSOC;3.50649;0.00000;-2.17501;;0.00100;6000.00000;0.00142;2.00000;-2.00000;20.00000;10.00000;54.00000;16.00000;3.50855;54.91499;-27.89038;0.00142;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.07011;0.17374;61.59164;-26.92523;25.00000;25.00000;26.85486;
Battery name;NCR18650PF_SN002
Battery Name;NCR
Circuit;Circ006
Program;418 - Pan_5pulse_EISSOC
Start Time;4/27/2017 8:51:52 AM
End Time;4/29/2017 3:04:43 PM
Test section;EIS00012
Comment;25degC EIS vs SOC 6kHz to 1mHz
OrderNo;
Producer; Panasonic
Type; NCR
Nominal Voltage; 3.7
Nominal Current; 0
Nominal Capacity; 2.9
Cells; 1
Maximum Voltage; 4.25
Gassing Voltage; 4.3
Break Voltage; 0
Charge Factor; 0
Impedance; 0
Cold Cranking Current; 15
Energy Density; 0
Comment;
Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhAccu;Energy;StartFreq;EndFreq;SetFreq;AAcMax;VAcMin;VAcMax;mvIdeal;Go;Status;U1;Zreal1;Zimg1;ActFreq;EisError;AACStart;MinIntervalTime;CountOfPeriods;UIdeal;AStart;MinDuration;MinPeriods;RemTime;VRelativ;AAmplitude;Betrag;Phase;ChamberT;ChamberSP;Temp45;
;;;;;;;;[V];[A];[Ah];[Wh];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[ChamberT];[ChamberSP];[C1];
4/29/2017 2:43:28 AM;53;EIS;41:51:28.182;00:00:21.857;4;1;Pan_5pulse_EISSOC;3.38811;0.00000;-2.46502;;0.00100;6000.00000;6000.00000;2.00000;-2.00000;20.00000;10.00000;1.00000;16.00000;3.39136;22.26935;9.31594;6000.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.99886;0.41379;24.13940;22.70103;25.00000;25.00000;26.85486;
4/29/2017 2:43:39 AM;53;EIS;41:51:39.058;00:00:32.733;4;1;Pan_5pulse_EISSOC;3.38811;0.00000;-2.46502;;0.00100;6000.00000;4499.36526;2.00000;-2.00000;20.00000;10.00000;2.00000;16.00000;3.39016;21.92422;7.05651;4571.42871;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.95271;0.41365;23.03184;17.84124;25.00000;25.00000;26.85486;
4/29/2017 2:43:50 AM;53;EIS;41:51:49.838;00:00:43.513;4;1;Pan_5pulse_EISSOC;3.38811;0.00000;-2.46502;;0.00100;6000.00000;3374.04795;2.00000;-2.00000;20.00000;10.00000;3.00000;16.00000;3.39020;21.73345;5.08193;3428.57153;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.96809;0.43374;22.31969;13.16099;25.00000;25.00000;26.85486;
4/29/2017 2:44:01 AM;53;EIS;41:52:00.694;00:00:54.369;4;1;Pan_5pulse_EISSOC;3.38811;0.00000;-2.46502;;0.00100;6000.00000;2530.17902;2.00000;-2.00000;20.00000;10.00000;4.00000;16.00000;3.39192;21.70368;3.39511;2526.31567;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.96809;0.44770;21.96763;8.89074;25.00000;25.00000;26.63070;
4/29/2017 2:44:12 AM;53;EIS;41:52:12.034;00:01:05.709;4;1;Pan_5pulse_EISSOC;3.38811;0.00000;-2.46502;;0.00100;6000.00000;1897.36660;2.00000;-2.00000;20.00000;10.00000;5.00000;16.00000;3.38592;21.80716;2.11739;1882.35291;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.99690;0.45500;21.90971;5.54582;25.00000;25.00000;26.85486;
4/29/2017 2:44:23 AM;53;EIS;41:52:22.926;00:01:16.601;4;1;Pan_5pulse_EISSOC;3.38875;0.00000;-2.46502;;0.00100;6000.00000;1422.82422;2.00000;-2.00000;20.00000;10.00000;6.00000;16.00000;3.38533;21.98358;1.18480;1432.83582;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00465;0.45634;22.01548;3.08496;25.00000;25.00000;26.85486;
4/29/2017 2:44:34 AM;53;EIS;41:52:33.976;00:01:27.651;4;1;Pan_5pulse_EISSOC;3.38875;0.00000;-2.46502;;0.00100;6000.00000;1066.96765;2.00000;-2.00000;20.00000;10.00000;7.00000;16.00000;3.39332;22.23266;0.39677;1066.66663;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00980;0.45413;22.23620;1.02242;25.00000;25.00000;26.85486;
4/29/2017 2:44:45 AM;53;EIS;41:52:45.131;00:01:38.806;4;1;Pan_5pulse_EISSOC;3.38875;0.00000;-2.46502;;0.00100;6000.00000;800.11286;2.00000;-2.00000;20.00000;10.00000;8.00000;16.00000;3.39500;22.51827;-0.20079;800.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01264;0.44968;22.51916;-0.51087;25.00000;25.00000;26.86607;
4/29/2017 2:44:56 AM;53;EIS;41:52:56.440;00:01:50.115;4;1;Pan_5pulse_EISSOC;3.38875;0.00000;-2.46502;;0.00100;6000.00000;600.00000;2.00000;-2.00000;20.00000;10.00000;9.00000;16.00000;3.39031;22.83127;-0.66836;600.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01422;0.44403;22.84105;-1.67680;25.00000;25.00000;26.85486;
4/29/2017 2:45:08 AM;53;EIS;41:53:08.391;00:02:02.066;4;1;Pan_5pulse_EISSOC;3.38875;0.00000;-2.46502;;0.00100;6000.00000;449.93653;2.00000;-2.00000;20.00000;10.00000;10.00000;16.00000;3.39030;23.16671;-1.03494;450.70422;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01516;0.43776;23.18982;-2.55791;25.00000;25.00000;26.64191;
4/29/2017 2:45:20 AM;53;EIS;41:53:20.098;00:02:13.773;4;1;Pan_5pulse_EISSOC;3.38875;0.00000;-2.46502;;0.00100;6000.00000;337.40480;2.00000;-2.00000;20.00000;10.00000;11.00000;16.00000;3.39994;23.52940;-1.33138;336.84210;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01606;0.43113;23.56704;-3.23854;25.00000;25.00000;26.65312;
4/29/2017 2:45:32 AM;53;EIS;41:53:32.168;00:02:25.843;4;1;Pan_5pulse_EISSOC;3.38875;0.00000;-2.46502;;0.00100;6000.00000;253.01790;2.00000;-2.00000;20.00000;10.00000;12.00000;16.00000;3.38620;23.90146;-1.56249;253.29816;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01625;0.42428;23.95248;-3.74023;25.00000;25.00000;26.64191;
4/29/2017 2:45:45 AM;53;EIS;41:53:45.027;00:02:38.702;4;1;Pan_5pulse_EISSOC;3.38875;0.00000;-2.46502;;0.00100;6000.00000;189.73666;2.00000;-2.00000;20.00000;10.00000;13.00000;16.00000;3.39036;24.29071;-1.74698;189.72333;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01758;0.41784;24.35345;-4.11360;25.00000;25.00000;26.85486;
4/29/2017 2:45:57 AM;53;EIS;41:53:57.354;00:02:51.029;4;1;Pan_5pulse_EISSOC;3.38875;0.00000;-2.46502;;0.00100;6000.00000;142.28242;2.00000;-2.00000;20.00000;10.00000;14.00000;16.00000;3.39778;24.68483;-1.89203;142.43323;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01602;0.41039;24.75723;-4.38300;25.00000;25.00000;26.66432;
4/29/2017 2:46:10 AM;53;EIS;41:54:10.029;00:03:03.704;4;1;Pan_5pulse_EISSOC;3.38875;0.00000;-2.46502;;0.00100;6000.00000;106.69676;2.00000;-2.00000;20.00000;10.00000;15.00000;16.00000;3.39588;25.08150;-2.00494;106.66666;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01601;0.40380;25.16151;-4.57034;25.00000;25.00000;26.85486;
4/29/2017 2:46:22 AM;53;EIS;41:54:21.788;00:03:15.463;4;1;Pan_5pulse_EISSOC;3.38875;0.00000;-2.46502;;0.00100;6000.00000;80.01129;2.00000;-2.00000;20.00000;10.00000;16.00000;16.00000;3.39042;25.47267;-2.10157;80.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01591;0.39747;25.55921;-4.71639;25.00000;25.00000;26.85486;
4/29/2017 2:46:34 AM;53;EIS;41:54:33.977;00:03:27.652;4;1;Pan_5pulse_EISSOC;3.38875;0.00000;-2.46502;;0.00100;6000.00000;60.00000;2.00000;-2.00000;20.00000;10.00000;17.00000;16.00000;3.39043;25.84500;-2.20107;60.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01532;0.39143;25.93855;-4.86781;25.00000;25.00000;26.85486;
4/29/2017 2:46:46 AM;53;EIS;41:54:45.568;00:03:39.243;4;1;Pan_5pulse_EISSOC;3.38875;0.00000;-2.46502;;0.00100;6000.00000;44.99365;2.00000;-2.00000;20.00000;10.00000;18.00000;16.00000;3.39156;26.21293;-2.31584;44.94382;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01444;0.38550;26.31503;-5.04882;25.00000;25.00000;26.86607;
4/29/2017 2:46:57 AM;53;EIS;41:54:57.505;00:03:51.180;4;1;Pan_5pulse_EISSOC;3.38875;0.00000;-2.46502;;0.00100;6000.00000;33.74048;2.00000;-2.00000;20.00000;10.00000;19.00000;16.00000;3.39043;26.57004;-2.46713;33.70787;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01371;0.37989;26.68434;-5.30491;25.00000;25.00000;26.85486;
