Measurement ID;3914
Battery name;NCR18650PF_SN002
Battery Name;NCR
Circuit;Circ006
Program;458 - Pan_5pulse_EIS_0dC
Start Time;6/28/2017 9:12:23 AM
End Time;6/30/2017 5:53:32 AM
Test section;EIS00007
Comment;-20degC EIS
OrderNo;
Producer; Panasonic
Type; NCR
Nominal Voltage; 3.7
Nominal Current; 0
Nominal Capacity; 2.9
Cells; 1
Maximum Voltage; 4.25
Gassing Voltage; 4.3
Break Voltage; 0
Charge Factor; 0
Impedance; 0
Cold Cranking Current; 15
Energy Density; 0
Comment;
Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhAccu;Energy;StartFreq;EndFreq;SetFreq;AAcMax;VAcMin;VAcMax;mvIdeal;Go;Status;U1;Zreal1;Zimg1;ActFreq;EisError;AACStart;MinIntervalTime;CountOfPeriods;UIdeal;AStart;MinDuration;MinPeriods;RemTime;VRelativ;AAmplitude;Betrag;Phase;ChamberT;ChamberSP;Temp45;
6/28/2017 11:32:32 PM;52;EIS;14:20:03.842;00:05:42.567;2;1;Pan_5pulse_EIS_0dC;3.88030;0.00000;-0.58002;;0.00100;6000.00000;1.89737;2.00000;-2.00000;20.00000;10.00000;29.00000;16.00000;3.87140;106.20252;-49.99648;1.89873;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.08095;0.09209;117.38238;-25.20944;-20.00000;-20.00000;-17.35030;
6/28/2017 11:32:44 PM;52;EIS;14:20:15.084;00:05:53.809;2;1;Pan_5pulse_EIS_0dC;3.87966;0.00000;-0.58002;;0.00100;6000.00000;1.42282;2.00000;-2.00000;20.00000;10.00000;30.00000;16.00000;3.87272;114.40212;-55.63854;1.42045;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.08376;0.08519;127.21435;-25.93560;-20.00000;-20.00000;-17.35030;
6/28/2017 11:32:56 PM;52;EIS;14:20:27.152;00:06:05.877;2;1;Pan_5pulse_EIS_0dC;3.88030;0.00000;-0.58002;;0.00100;6000.00000;1.06697;2.00000;-2.00000;20.00000;10.00000;31.00000;16.00000;3.87585;123.70116;-62.04250;1.06838;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.08756;0.07859;138.38803;-26.63612;-20.00000;-20.00000;-17.36151;
6/28/2017 11:33:08 PM;52;EIS;14:20:39.221;00:06:17.946;2;1;Pan_5pulse_EIS_0dC;3.88030;0.00000;-0.58002;;0.00100;6000.00000;0.80011;2.00000;-2.00000;20.00000;10.00000;32.00000;16.00000;3.87199;134.29724;-69.44878;0.79957;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.09248;0.07226;151.19154;-27.34472;-20.00000;-20.00000;-17.35030;
6/28/2017 11:33:19 PM;52;EIS;14:20:50.837;00:06:29.562;2;1;Pan_5pulse_EIS_0dC;3.88030;0.00000;-0.58002;;0.00100;6000.00000;0.60000;2.00000;-2.00000;20.00000;10.00000;33.00000;16.00000;3.87562;146.59251;-77.52518;0.59904;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.09655;0.06613;165.82979;-27.87204;-20.00000;-20.00000;-17.35030;
6/28/2017 11:33:30 PM;52;EIS;14:21:01.701;00:06:40.426;2;1;Pan_5pulse_EIS_0dC;3.88030;0.00000;-0.58002;;0.00100;6000.00000;0.44994;2.00000;-2.00000;20.00000;10.00000;34.00000;16.00000;3.88210;160.78421;-85.52275;0.44964;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.09858;0.06032;182.11454;-28.00896;-20.00000;-20.00000;-17.35030;
6/28/2017 11:33:41 PM;52;EIS;14:21:12.048;00:06:50.773;2;1;Pan_5pulse_EIS_0dC;3.88030;0.00000;-0.58002;;0.00100;6000.00000;0.33740;2.00000;-2.00000;20.00000;10.00000;35.00000;16.00000;3.87549;177.49928;-92.33588;0.33723;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.09843;0.05490;200.07976;-27.48364;-20.00000;-20.00000;-17.35030;
6/28/2017 11:33:54 PM;52;EIS;14:21:25.718;00:07:04.443;2;1;Pan_5pulse_EIS_0dC;3.88030;0.00000;-0.58002;;0.00100;6000.00000;0.25302;2.00000;-2.00000;20.00000;10.00000;36.00000;16.00000;3.87531;200.63281;-96.15821;0.25270;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.11200;0.04998;222.48579;-25.60722;-20.00000;-20.00000;-17.35030;
6/28/2017 11:34:12 PM;52;EIS;14:21:43.643;00:07:22.368;2;1;Pan_5pulse_EIS_0dC;3.88094;0.00000;-0.58002;;0.00100;6000.00000;0.18974;2.00000;-2.00000;20.00000;10.00000;37.00000;16.00000;3.87738;223.95052;-95.93283;0.18978;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.09512;0.04495;243.63280;-23.18865;-20.00000;-20.00000;-17.36151;
6/28/2017 11:34:35 PM;52;EIS;14:22:06.255;00:07:44.980;2;1;Pan_5pulse_EIS_0dC;3.88094;0.00000;-0.58002;;0.00100;6000.00000;0.14228;2.00000;-2.00000;20.00000;10.00000;38.00000;16.00000;3.88237;246.63481;-91.32172;0.14248;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.07937;0.04104;262.99883;-20.31813;-20.00000;-20.00000;-17.35030;
6/28/2017 11:35:05 PM;52;EIS;14:22:36.369;00:08:15.094;2;1;Pan_5pulse_EIS_0dC;3.88094;0.00000;-0.58002;;0.00100;6000.00000;0.10670;2.00000;-2.00000;20.00000;10.00000;39.00000;16.00000;3.87859;268.28063;-83.33664;0.10678;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06801;0.03802;280.92613;-17.25649;-20.00000;-20.00000;-17.36151;
6/28/2017 11:35:44 PM;52;EIS;14:23:15.518;00:08:54.243;2;1;Pan_5pulse_EIS_0dC;3.88159;0.00000;-0.58002;;0.00100;6000.00000;0.08001;2.00000;-2.00000;20.00000;10.00000;40.00000;16.00000;3.87999;285.33581;-74.14738;0.07999;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04922;0.03559;294.81241;-14.56671;-20.00000;-20.00000;-17.36151;
6/28/2017 11:36:36 PM;52;EIS;14:24:07.392;00:09:46.117;2;1;Pan_5pulse_EIS_0dC;3.88223;0.00000;-0.58002;;0.00100;6000.00000;0.06000;2.00000;-2.00000;20.00000;10.00000;41.00000;16.00000;3.88164;299.48372;-64.83011;0.05994;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03958;0.03393;306.42036;-12.21452;-20.00000;-20.00000;-17.36151;
6/28/2017 11:37:44 PM;52;EIS;14:25:15.418;00:10:54.143;2;1;Pan_5pulse_EIS_0dC;3.88223;0.00000;-0.58002;;0.00100;6000.00000;0.04499;2.00000;-2.00000;20.00000;10.00000;42.00000;16.00000;3.88236;309.63570;-56.80530;0.04507;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02746;0.03264;314.80328;-10.39580;-20.00000;-20.00000;-17.35030;
6/28/2017 11:39:15 PM;52;EIS;14:26:46.036;00:12:24.761;2;1;Pan_5pulse_EIS_0dC;3.88287;0.00000;-0.58002;;0.00100;6000.00000;0.03374;2.00000;-2.00000;20.00000;10.00000;43.00000;16.00000;3.88409;319.16174;-50.43197;0.03377;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02553;0.03174;323.12165;-8.97928;-20.00000;-20.00000;-17.36151;
6/28/2017 11:41:15 PM;52;EIS;14:28:46.802;00:14:25.527;2;1;Pan_5pulse_EIS_0dC;3.88416;0.00000;-0.58002;;0.00100;6000.00000;0.02530;2.00000;-2.00000;20.00000;10.00000;44.00000;16.00000;3.88610;326.07850;-46.03230;0.02531;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02058;0.03099;329.31165;-8.03531;-20.00000;-20.00000;-17.36151;
6/28/2017 11:43:55 PM;52;EIS;14:31:26.740;00:17:05.465;2;1;Pan_5pulse_EIS_0dC;3.88545;0.00000;-0.58002;;0.00100;6000.00000;0.01897;2.00000;-2.00000;20.00000;10.00000;45.00000;16.00000;3.88718;333.78029;-43.74301;0.01896;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02088;0.03033;336.63442;-7.46625;-20.00000;-20.00000;-17.36151;
6/28/2017 11:47:28 PM;52;EIS;14:34:59.767;00:20:38.492;2;1;Pan_5pulse_EIS_0dC;3.88674;0.00000;-0.58002;;0.00100;6000.00000;0.01423;2.00000;-2.00000;20.00000;10.00000;46.00000;16.00000;3.88820;341.42920;-43.17416;0.01422;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02317;0.02973;344.14809;-7.20687;-20.00000;-20.00000;-17.35030;
6/28/2017 11:52:12 PM;52;EIS;14:39:43.079;00:25:21.804;2;1;Pan_5pulse_EIS_0dC;3.88867;0.00000;-0.58002;;0.00100;6000.00000;0.01067;2.00000;-2.00000;20.00000;10.00000;47.00000;16.00000;3.89015;350.10126;-44.59381;0.01065;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02535;0.02905;352.92988;-7.25891;-20.00000;-20.00000;-17.36151;
6/28/2017 11:58:28 PM;52;EIS;14:45:59.914;00:31:38.639;2;1;Pan_5pulse_EIS_0dC;3.89060;0.00000;-0.58002;;0.00100;6000.00000;0.00800;2.00000;-2.00000;20.00000;10.00000;48.00000;16.00000;3.89258;360.16822;-47.56844;0.00800;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02871;0.02832;363.29589;-7.52367;-20.00000;-20.00000;-17.36151;
6/29/2017 12:06:51 AM;52;EIS;14:54:22.048;00:40:00.773;2;1;Pan_5pulse_EIS_0dC;3.89381;0.00000;-0.58002;;0.00100;6000.00000;0.00600;2.00000;-2.00000;20.00000;10.00000;49.00000;16.00000;3.89582;373.09229;-52.05056;0.00600;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03749;0.02754;376.70562;-7.94214;-20.00000;-20.00000;-17.36151;
6/29/2017 12:18:00 AM;52;EIS;15:05:31.904;00:51:10.629;2;1;Pan_5pulse_EIS_0dC;3.89703;0.00000;-0.58002;;0.00100;6000.00000;0.00450;2.00000;-2.00000;20.00000;10.00000;50.00000;16.00000;3.89914;387.90727;-58.82370;0.00449;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04217;0.02656;392.34204;-8.62285;-20.00000;-20.00000;-17.36151;
6/29/2017 12:32:52 AM;52;EIS;15:20:23.328;01:06:02.053;2;1;Pan_5pulse_EIS_0dC;3.90153;0.00000;-0.58002;;0.00100;6000.00000;0.00337;2.00000;-2.00000;20.00000;10.00000;51.00000;16.00000;3.90356;406.98460;-68.29993;0.00338;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05076;0.02546;412.67583;-9.52658;-20.00000;-20.00000;-17.36151;
6/29/2017 12:52:38 AM;52;EIS;15:40:09.893;01:25:48.618;2;1;Pan_5pulse_EIS_0dC;3.90668;0.00000;-0.58002;;0.00100;6000.00000;0.00253;2.00000;-2.00000;20.00000;10.00000;52.00000;16.00000;3.90875;428.55373;-81.76271;0.00253;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05765;0.02424;436.28367;-10.80151;-20.00000;-20.00000;-17.36151;
6/29/2017 1:19:03 AM;52;EIS;16:06:34.034;01:52:12.759;2;1;Pan_5pulse_EIS_0dC;3.91311;0.00000;-0.58002;;0.00100;6000.00000;0.00190;2.00000;-2.00000;20.00000;10.00000;53.00000;16.00000;3.91450;455.31911;-99.72358;0.00190;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06755;0.02290;466.11188;-12.35380;-20.00000;-20.00000;-17.35030;
6/29/2017 1:54:12 AM;52;EIS;16:41:43.337;02:27:22.062;2;1;Pan_5pulse_EIS_0dC;3.91762;0.00000;-0.58002;;0.00100;6000.00000;0.00142;2.00000;-2.00000;20.00000;10.00000;54.00000;16.00000;3.91979;484.82668;-120.16074;0.00142;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06755;0.02147;499.49526;-13.91985;-20.00000;-20.00000;-17.55205;
Battery name;NCR18650PF_SN002
Battery Name;NCR
Circuit;Circ006
Program;458 - Pan_5pulse_EIS_0dC
Start Time;6/28/2017 9:12:23 AM
End Time;6/30/2017 5:53:32 AM
Test section;EIS00002
Comment;-20degC EIS
OrderNo;
Producer; Panasonic
Type; NCR
Nominal Voltage; 3.7
Nominal Current; 0
Nominal Capacity; 2.9
Cells; 1
Maximum Voltage; 4.25
Gassing Voltage; 4.3
Break Voltage; 0
Charge Factor; 0
Impedance; 0
Cold Cranking Current; 15
Energy Density; 0
Comment;
Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhAccu;Energy;StartFreq;EndFreq;SetFreq;AAcMax;VAcMin;VAcMax;mvIdeal;Go;Status;U1;Zreal1;Zimg1;ActFreq;EisError;AACStart;MinIntervalTime;CountOfPeriods;UIdeal;AStart;MinDuration;MinPeriods;RemTime;VRelativ;AAmplitude;Betrag;Phase;ChamberT;ChamberSP;Temp45;
;;;;;;;;[V];[A];[Ah];[Wh];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[EIS];[ChamberT];[ChamberSP];[C1];
6/28/2017 3:27:03 PM;43;EIS;06:14:34.467;00:00:21.366;2;1;Pan_5pulse_EIS_0dC;4.04501;0.00000;-0.14500;;0.00100;6000.00000;6000.00000;2.00000;-2.00000;20.00000;10.00000;1.00000;16.00000;4.04621;32.10034;6.22420;6000.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.99060;0.30295;32.69820;10.97339;-20.00000;-20.00000;-17.57447;
6/28/2017 3:27:13 PM;43;EIS;06:14:45.176;00:00:32.075;2;1;Pan_5pulse_EIS_0dC;4.04565;0.00000;-0.14500;;0.00100;6000.00000;4499.36526;2.00000;-2.00000;20.00000;10.00000;2.00000;16.00000;4.04666;31.98450;4.15048;4571.42871;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.98508;0.30542;32.25267;7.39369;-20.00000;-20.00000;-17.56326;
6/28/2017 3:27:24 PM;43;EIS;06:14:55.750;00:00:42.649;2;1;Pan_5pulse_EIS_0dC;4.04565;0.00000;-0.14500;;0.00100;6000.00000;3374.04795;2.00000;-2.00000;20.00000;10.00000;3.00000;16.00000;4.04941;32.04305;2.22193;3428.57153;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.99491;0.30975;32.11999;3.96665;-20.00000;-20.00000;-17.56326;
6/28/2017 3:27:35 PM;43;EIS;06:15:06.527;00:00:53.426;2;1;Pan_5pulse_EIS_0dC;4.04565;0.00000;-0.14500;;0.00100;6000.00000;2530.17902;2.00000;-2.00000;20.00000;10.00000;4.00000;16.00000;4.04780;32.32059;0.43897;2526.31567;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00577;0.31116;32.32357;0.77813;-20.00000;-20.00000;-17.56326;
6/28/2017 3:27:46 PM;43;EIS;06:15:17.342;00:01:04.241;2;1;Pan_5pulse_EIS_0dC;4.04630;0.00000;-0.14500;;0.00100;6000.00000;1897.36660;2.00000;-2.00000;20.00000;10.00000;5.00000;16.00000;4.04359;32.77214;-1.05258;1882.35291;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01399;0.30925;32.78904;-1.83961;-20.00000;-20.00000;-17.56326;
6/28/2017 3:27:56 PM;43;EIS;06:15:28.049;00:01:14.948;2;1;Pan_5pulse_EIS_0dC;4.04630;0.00000;-0.14500;;0.00100;6000.00000;1422.82422;2.00000;-2.00000;20.00000;10.00000;6.00000;16.00000;4.05058;33.32863;-2.28143;1432.83582;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01859;0.30491;33.40662;-3.91593;-20.00000;-20.00000;-17.57447;
6/28/2017 3:28:07 PM;43;EIS;06:15:38.871;00:01:25.770;2;1;Pan_5pulse_EIS_0dC;4.04630;0.00000;-0.14500;;0.00100;6000.00000;1066.96765;2.00000;-2.00000;20.00000;10.00000;7.00000;16.00000;4.04374;34.06074;-3.49141;1066.66663;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02466;0.29926;34.23921;-5.85269;-20.00000;-20.00000;-17.57447;
6/28/2017 3:28:18 PM;43;EIS;06:15:49.808;00:01:36.707;2;1;Pan_5pulse_EIS_0dC;4.04630;0.00000;-0.14500;;0.00100;6000.00000;800.11286;2.00000;-2.00000;20.00000;10.00000;8.00000;16.00000;4.04839;34.91265;-4.60360;800.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02841;0.29204;35.21485;-7.51171;-20.00000;-20.00000;-17.56326;
6/28/2017 3:28:29 PM;43;EIS;06:16:00.951;00:01:47.850;2;1;Pan_5pulse_EIS_0dC;4.04694;0.00000;-0.14500;;0.00100;6000.00000;600.00000;2.00000;-2.00000;20.00000;10.00000;9.00000;16.00000;4.04016;35.89145;-5.69063;600.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03193;0.28397;36.33977;-9.00932;-20.00000;-20.00000;-17.56326;
6/28/2017 3:28:41 PM;43;EIS;06:16:12.183;00:01:59.082;2;1;Pan_5pulse_EIS_0dC;4.04694;0.00000;-0.14500;;0.00100;6000.00000;449.93653;2.00000;-2.00000;20.00000;10.00000;10.00000;16.00000;4.04872;36.99948;-6.78007;450.70422;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03489;0.27512;37.61556;-10.38412;-20.00000;-20.00000;-17.56326;
6/28/2017 3:28:52 PM;43;EIS;06:16:23.701;00:02:10.600;2;1;Pan_5pulse_EIS_0dC;4.04694;0.00000;-0.14500;;0.00100;6000.00000;337.40480;2.00000;-2.00000;20.00000;10.00000;11.00000;16.00000;4.04511;38.28717;-7.92821;336.84210;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03937;0.26583;39.09941;-11.69902;-20.00000;-20.00000;-17.55205;
6/28/2017 3:29:04 PM;43;EIS;06:16:35.419;00:02:22.318;2;1;Pan_5pulse_EIS_0dC;4.04694;0.00000;-0.14500;;0.00100;6000.00000;253.01790;2.00000;-2.00000;20.00000;10.00000;12.00000;16.00000;4.03941;39.72201;-9.11762;253.29816;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04212;0.25570;40.75498;-12.92749;-20.00000;-20.00000;-17.56326;
6/28/2017 3:29:16 PM;43;EIS;06:16:47.557;00:02:34.456;2;1;Pan_5pulse_EIS_0dC;4.04694;0.00000;-0.14500;;0.00100;6000.00000;189.73666;2.00000;-2.00000;20.00000;10.00000;13.00000;16.00000;4.04915;41.36503;-10.39861;189.72333;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04754;0.24560;42.65204;-14.11098;-20.00000;-20.00000;-17.56326;
6/28/2017 3:29:27 PM;43;EIS;06:16:59.128;00:02:46.027;2;1;Pan_5pulse_EIS_0dC;4.04758;0.00000;-0.14500;;0.00100;6000.00000;142.28242;2.00000;-2.00000;20.00000;10.00000;14.00000;16.00000;4.04926;43.21670;-11.76586;142.43323;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04948;0.23431;44.78971;-15.22981;-20.00000;-20.00000;-17.55205;
6/28/2017 3:29:39 PM;43;EIS;06:17:11.135;00:02:58.034;2;1;Pan_5pulse_EIS_0dC;4.04758;0.00000;-0.14500;;0.00100;6000.00000;106.69676;2.00000;-2.00000;20.00000;10.00000;15.00000;16.00000;4.05798;45.33980;-13.24202;106.66666;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05423;0.22319;47.23398;-16.28106;-20.00000;-20.00000;-17.56326;
6/28/2017 3:29:51 PM;43;EIS;06:17:22.660;00:03:09.559;2;1;Pan_5pulse_EIS_0dC;4.04758;0.00000;-0.14500;;0.00100;6000.00000;80.01129;2.00000;-2.00000;20.00000;10.00000;16.00000;16.00000;4.06023;47.72578;-14.81315;80.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05801;0.21172;49.97179;-17.24332;-20.00000;-20.00000;-17.56326;
6/28/2017 3:30:03 PM;43;EIS;06:17:34.527;00:03:21.426;2;1;Pan_5pulse_EIS_0dC;4.04758;0.00000;-0.14500;;0.00100;6000.00000;60.00000;2.00000;-2.00000;20.00000;10.00000;17.00000;16.00000;4.04969;50.37478;-16.48688;60.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06124;0.20022;53.00411;-18.12246;-20.00000;-20.00000;-17.57447;
6/28/2017 3:30:14 PM;43;EIS;06:17:46.008;00:03:32.907;2;1;Pan_5pulse_EIS_0dC;4.04758;0.00000;-0.14500;;0.00100;6000.00000;44.99365;2.00000;-2.00000;20.00000;10.00000;18.00000;16.00000;4.04491;53.35026;-18.27918;44.94382;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06381;0.18864;56.39484;-18.91278;-20.00000;-20.00000;-17.56326;
6/28/2017 3:30:26 PM;43;EIS;06:17:57.704;00:03:44.603;2;1;Pan_5pulse_EIS_0dC;4.04758;0.00000;-0.14500;;0.00100;6000.00000;33.74048;2.00000;-2.00000;20.00000;10.00000;19.00000;16.00000;4.04993;56.62470;-20.19032;33.70787;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06572;0.17728;60.11660;-19.62439;-20.00000;-20.00000;-17.57447;
6/28/2017 3:30:38 PM;43;EIS;06:18:09.766;00:03:56.665;2;1;Pan_5pulse_EIS_0dC;4.04823;0.00000;-0.14500;;0.00100;6000.00000;25.30179;2.00000;-2.00000;20.00000;10.00000;20.00000;16.00000;4.05531;60.19888;-22.22256;25.31646;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06696;0.16627;64.16968;-20.26174;-20.00000;-20.00000;-17.56326;
6/28/2017 3:30:50 PM;43;EIS;06:18:21.344;00:04:08.243;2;1;Pan_5pulse_EIS_0dC;4.04823;0.00000;-0.14500;;0.00100;6000.00000;18.97367;2.00000;-2.00000;20.00000;10.00000;21.00000;16.00000;4.05015;64.08256;-24.40604;18.98734;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06932;0.15594;68.57280;-20.84949;-20.00000;-20.00000;-17.56326;
6/28/2017 3:31:02 PM;43;EIS;06:18:33.244;00:04:20.143;2;1;Pan_5pulse_EIS_0dC;4.04823;0.00000;-0.14500;;0.00100;6000.00000;14.22824;2.00000;-2.00000;20.00000;10.00000;22.00000;16.00000;4.06024;68.27398;-26.79083;14.21801;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06926;0.14579;73.34224;-21.42513;-20.00000;-20.00000;-17.56326;
6/28/2017 3:31:13 PM;43;EIS;06:18:44.717;00:04:31.616;2;1;Pan_5pulse_EIS_0dC;4.04823;0.00000;-0.14500;;0.00100;6000.00000;10.66968;2.00000;-2.00000;20.00000;10.00000;23.00000;16.00000;4.06138;72.76104;-29.41749;10.67616;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.07014;0.13635;78.48285;-22.01362;-20.00000;-20.00000;-17.56326;
6/28/2017 3:31:25 PM;43;EIS;06:18:56.424;00:04:43.323;2;1;Pan_5pulse_EIS_0dC;4.04823;0.00000;-0.14500;;0.00100;6000.00000;8.00113;2.00000;-2.00000;20.00000;10.00000;24.00000;16.00000;4.05894;77.64824;-32.45823;8.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.07271;0.12746;84.15929;-22.68572;-20.00000;-20.00000;-17.57447;
6/28/2017 3:31:37 PM;43;EIS;06:19:08.504;00:04:55.403;2;1;Pan_5pulse_EIS_0dC;4.04823;0.00000;-0.14500;;0.00100;6000.00000;6.00000;2.00000;-2.00000;20.00000;10.00000;25.00000;16.00000;4.05772;82.84981;-35.91640;6.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.07271;0.11876;90.29993;-23.43732;-20.00000;-20.00000;-17.56326;
6/28/2017 3:31:48 PM;43;EIS;06:19:20.135;00:05:07.034;2;1;Pan_5pulse_EIS_0dC;4.04823;0.00000;-0.14500;;0.00100;6000.00000;4.49937;2.00000;-2.00000;20.00000;10.00000;26.00000;16.00000;4.05691;88.45887;-39.91677;4.50450;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.07519;0.11079;97.04803;-24.28712;-20.00000;-20.00000;-17.56326;
6/28/2017 3:32:01 PM;43;EIS;06:19:32.196;00:05:19.095;2;1;Pan_5pulse_EIS_0dC;4.04823;0.00000;-0.14500;;0.00100;6000.00000;3.37405;2.00000;-2.00000;20.00000;10.00000;27.00000;16.00000;4.05061;94.62670;-44.60905;3.37079;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.07795;0.10304;104.61443;-25.24019;-20.00000;-20.00000;-17.57447;
6/28/2017 3:32:12 PM;43;EIS;06:19:43.595;00:05:30.494;2;1;Pan_5pulse_EIS_0dC;4.04823;0.00000;-0.14500;;0.00100;6000.00000;2.53018;2.00000;-2.00000;20.00000;10.00000;28.00000;16.00000;4.06136;101.30004;-50.08603;2.53378;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.08040;0.09561;113.00579;-26.30929;-20.00000;-20.00000;-17.57447;
6/28/2017 3:32:24 PM;43;EIS;06:19:55.485;00:05:42.384;2;1;Pan_5pulse_EIS_0dC;4.04823;0.00000;-0.14500;;0.00100;6000.00000;1.89737;2.00000;-2.00000;20.00000;10.00000;29.00000;16.00000;4.04072;108.54229;-56.51407;1.89873;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.08266;0.08847;122.37348;-27.50438;-20.00000;-20.00000;-17.56326;
